617,0
326,0
512,0
501,0
561,0
594,0
9,0
13,0
495,0
32,0
7,0
338,0
496,0
27,0
37,0
205,0
376,0
11,0
91,0
564,0
520,0
589,0
500,0
514,0
144,0
109,0
585,0
344,1
373,0
393,0
235,0
130,0
260,0
449,-1
516,0
224,0
234,0
450,1
409,0
483,-1
227,0
267,-1
588,0
236,0
44,0
367,1
2,1
519,0
609,1
504,0
400,0
388,1
268,-1
545,-1
507,-1
487,1
52,0
546,1
478,0
245,1
70,1
431,1
