segment_id,branch_id,type,depth,is_synapse,node_id,point_node_id
8342,17918,ts,2,False,17925,17924
8342,17918,ts,2,False,17926,17925
8343,17927,ts,2,True,27503,17928
8344,17927,ts,2,False,17929,17928
8344,17927,ts,2,False,17930,17929
8344,17927,ts,2,True,17931,17930
8345,17932,ts,2,False,17942,17941
8345,17932,ts,2,False,17943,17942
8345,17932,ts,2,False,17944,17943
8345,17932,ts,2,False,17945,17944
8345,17932,ts,2,False,17946,17945
8346,17932,ts,2,True,17947,17941
8346,17932,ts,2,False,17948,17947
8347,17949,ts,2,False,17958,17956
8347,17949,ts,2,False,17959,17958
8347,17949,ts,2,False,17960,17959
8347,17949,ts,2,False,17961,17960
8348,17949,ts,2,False,17957,17956
8348,17949,ts,2,False,17962,17957
8348,17949,ts,2,False,17963,17962
8349,17964,ts,2,False,17967,17966
8349,17964,ts,2,False,17968,17967
8349,17964,ts,2,False,17969,17968
8349,17964,ts,2,False,17970,17969
8349,17964,ts,2,False,17971,17970
8350,17964,ts,3,False,37011,17976
8351,17964,ts,3,False,17977,17976
8351,17964,ts,3,False,17978,17977
8352,6339,ts,16,False,18497,18496
8353,6339,ts,16,False,18498,18496
8353,6339,ts,16,False,18499,18498
8353,6339,ts,16,False,18500,18499
8354,5846,ts,5,False,18728,6133
8354,5846,ts,5,True,18729,18728
8355,6770,ts,3,True,19026,19025
8356,6770,ts,4,True,19031,19030
8357,6770,ts,4,False,19032,19030
8357,6770,ts,4,False,19033,19032
8358,25467,ts,7,False,20336,20337
8358,25467,ts,7,False,20335,20336
8358,25467,ts,7,False,20334,20335
8358,25467,ts,7,False,20333,20334
8358,25467,ts,7,False,20332,20333
8358,25467,ts,7,False,20331,20332
8358,25467,ts,7,False,20330,20331
8358,25467,ts,7,False,20329,20330
8358,25467,ts,7,False,20328,20329
8358,25467,ts,7,False,20327,20328
8358,25467,ts,7,False,20326,20327
8358,25467,ts,7,False,20325,20326
8358,25467,ts,7,False,20324,20325
8358,25467,ts,7,False,20323,20324
8358,25467,ts,7,False,20322,20323
8359,25467,ts,7,False,26682,20337
8360,25467,ts,7,False,26683,20337
8361,25467,ts,6,False,26681,20341
8362,25467,ts,5,False,26680,20349
8363,4851,ts,17,True,20828,7659
8363,4851,ts,17,False,31146,20828
8364,5587,ts,15,False,22258,7856
8364,5587,ts,15,False,22259,22258
8364,5587,ts,15,False,22260,22259
